cve_id,cwe_ids,github_repo,cur_commit,pre_commit,project_type
CVE-2021-41267,CWE-444,symfony/symfony,95dcf51682029e89450aee86267e3d553aa7c487,808977847fa40f8323c4c850f8ae6f58cffad754,Framework
CVE-2021-41268,CWE-384,symfony/symfony,36a808b857cd3240244f4b224452fb1e70dc6dfc,808977847fa40f8323c4c850f8ae6f58cffad754,Framework
CVE-2021-41270,CWE-1236,symfony/symfony,3da6f2d45e7536ccb2a26f52fbaf340917e208a8,a9b53832f1258c0485fde1c7a60fbd2b1f07bf82,Framework
CVE-2021-41273,CWE-352,pterodactyl/panel,bf9cbe2c6d5266c6914223e067c56175de7fc3a5,cc31a0a6d028fbcba94e68e67aaef3be9d683a71,Web App
CVE-2021-42362,CWE-434,cabrerahector/wordpress-popular-posts,d9b274cf6812eb446e4103cb18f69897ec6fe601,b4a5fb1b5ed950df5d62509eda0bcdb68fdb52d1,Framework Plugin
CVE-2021-4240,CWE-338,phpservermon/phpservermon,3daa804d5f56c55b3ae13bfac368bb84ec632193,bb10a5f3c68527c58073258cb12446782d223bc3,Web App
CVE-2021-4241,CWE-338,phpservermon/phpservermon,bb10a5f3c68527c58073258cb12446782d223bc3,32fcb8b0e80c5ab13f2ac131bf3e731ead7dea02,Web App
CVE-2021-4244,CWE-79,EvanHerman/yikes-inc-easy-mailchimp-extender,3662c6593aa1bb4286781214891d26de2e947695,d9bef4142a70455ab79e8f2526bd610788ac9f0d,Framework Plugin
CVE-2021-4251,CWE-79,andrewsauder/as,4acad1e3d2c34c017473ceea442fb3e3e078b2bd,7996f44c9da08a39dad1e31ca3b987073c72f157,CLI App
CVE-2021-4252,CWE-79,lesterchan/wp-ban,13e0b1e922f3aaa3f8fcb1dd6d50200dd693fd76,048e3b9081b36506821746689b42faf5876730a5,Framework Plugin
CVE-2021-4259,CWE-597,erikdubbelboer/phpRedisAdmin,31aa7661e6db6f4dffbf9a635817832a0a11c7d9,59c90d7182dcb7e61390fc0ae5f8f72551a23280,Web App
CVE-2021-4261,CWE-89,platzhersh/pacman-canvas,29522c90ca1cebfce6453a5af5a45281d99b0646,9e5fbfc7bfd79d94f0e3a1fd7e65e8e656f49f8a,Web App
CVE-2021-4262,CWE-89,mgallegos/laravel-jqgrid,fbc2d94f43d0dc772767a5bdb2681133036f935e,cec56df4f39a36e29880d56acc10f4e709198476,Framework Plugin
CVE-2021-4268,CWE-863,erikdubbelboer/phpRedisAdmin,b9039adbb264c81333328faa9575ecf8e0d2be94,51c5425d3bf6e96b4820fb23e3a50a26f0d78290,Web App
CVE-2021-4271,CWE-79,panicsteve/w2wiki,8f1d0470b4ddb1c7699e3308e765c11ed29542b6,232996527d0d2160f6305de4780ad81272608fb7,Web App
CVE-2021-4282,CWE-79,FreePBX/voicemail,12e1469ef9208eda9d8955206e78345949236ee6,2cff6598cfe7bdecf4c081f2e214f0190758911a,Framework Plugin
CVE-2021-4283,CWE-79,FreePBX/voicemail,ffce4882016076acd16fe0f676246905aa3cb2f3,2cff6598cfe7bdecf4c081f2e214f0190758911a,Framework Plugin
CVE-2021-4293,CWE-79,gnuboard/youngcart5,70daa537adfa47b87af12d85f1e698fff01785ff,607a8b613e40c38d536a66ffff13bad548feb089,Web App
CVE-2021-4301,CWE-89,slackero/phpwcms,77dafb6a8cc1015f0777daeb5792f43beef77a9d,0d27adc81da4c2161261240c1a947b5872be61d0,Web App
CVE-2021-4302,CWE-79,slackero/phpwcms,b39db9c7ad3800f319195ff0e26a0981395b1c54,4db6ac2ead2ee1494336ddb35544b2a83ec5e788,Web App
CVE-2021-4303,CWE-79,shannah/xataface,94143a4299e386f33bf582139cd4702571d93bde,dfa9534258e78235583c73e1cf2f89d38e4e7869,Framework
CVE-2021-4310,CWE-79,01-Scripts/01-Artikelsystem,ae849b347a58c2cb1be38d04bbe56fc883d5d84a,c081ea8c4d5a716402a545b7e86041cee0f9c406,Framework Plugin
CVE-2021-4312,CWE-79,Th3-822/rapidleech,885a87ea4ee5e14fa95801eca255604fb2e138c6,e771690542fd648ae85efa35e0dd034a7d9fae0f,Web App
CVE-2021-4313,CWE-89,NethServer/nethserver-phonehome,759c30b0ddd7d493836bbdf695cf71624b377391,ef5af2c18e482a71501b7d9dfb6fabb9f18585bf,CLI App
CVE-2021-4336,CWE-89,ITRS-Group/monitor-ninja,6da9080faec9bca1ca5342386c0421dca0a6c0cc,985d206dfb78e872984a4f7568fe8e42bf832dd0,Web App
CVE-2021-43778,CWE-22,pluginsGLPI/barcode,428c3d9adfb446e8492b1c2b7affb3d34072ff46,b5f445a5a1b5b5f39c115a9caef851410cd16b25,Framework Plugin
CVE-2021-43808,CWE-79,laravel/framework,b8174169b1807f36de1837751599e2828ceddb9b,2d72d1f5553aa4d26e551e49c69e4cfc73f26de5,Framework
CVE-2021-43810,CWE-79,Admidio/admidio,c043267d362f7813543cc2785119bf3e3e54fe21,d6c5627ac25977f47a532e3723b7e4f16322a917,Web App
CVE-2021-43822,CWE-89,jackalope/jackalope-doctrine-dbal,9d179a36d320330ddb303ea3a7c98d3a33d231db,86e7bba3de698377f2985a273331fd1f4a950892,Framework Plugin
CVE-2021-43835,CWE-269,sulu/sulu,30bf8b5a4f83b6f2171a696011757d095edaa28a,b00369405b3f36379d457c0aedff690a60e19407,Framework
CVE-2021-43836,CWE-22,sulu/sulu,9c948f9ce350c68b53af8c3910e2cefc7f722b54,bb892d77f821fe3b9e441a0a6d977d3c19ef5e80,Framework
CVE-2021-43851,CWE-89,anuko/timetracker,0cf32f1046418aa2e5218b0b370064820c330c6a,94fda0cc0c9c20ab98d38ccc75ff040d13dc7f1b,Web App
CVE-2021-4428,CWE-200,what3words/wordpress-autosuggest-plugin,dd59cbac5f86057d6a73b87007c08b8bfa0c32ac,106ceda6b304302d159f94c36ea22e2fed6e7f55,Framework Plugin
CVE-2021-4431,CWE-79,msyk/FMDataAPI,3bd1709a8f7b1720529bf5dfc9855ad609f436cf,0965e5c816b7fb8bc5dea01a79d2844d7699cb93,Library
CVE-2022-0323,CWE-1336,bobthecow/mustache.php,579ffa5c96e1d292c060b3dd62811ff01ad8c24e,076209772dda21cbfdbf5ef99d202a0937da4826,Library
CVE-2022-0377,CWE-327,LearnPress/learnpress,d1dc4af7ef2950f1000abc21bd9520fb3eb98faf,425da7c8359a4d4fc30030e6c4fb1d17ad865f97,Framework Plugin
CVE-2022-0402,CWE-79,RensTillmann/super-forms,c19d65abbe43d9b6359c1bf3498dc697d0c19d02,bc4a7623490d879c8ba21857b349c242d10b6ffb,Web App
CVE-2022-1187,CWE-79,macbookandrew/wp-youtube-live,2d8ccb7b12742bf16b5a6068f9fdeeac69bc11b1,1f8855689cdbeb82eb1299fdad1c1928e9e48663,Framework Plugin
CVE-2022-1191,CWE-918,livehelperchat/livehelperchat,c41f283a2c1b46c42dd2af16ecbeaedd2fe1f5df,72c0df160bfe9838c618652facef29af99392ce3,Web App
CVE-2022-1219,CWE-89,pimcore/pimcore,a697830359df06246acca502ee2455614de68017,e649598b4d2892c0bef9dea24cdf8f7006dc1ef1,Framework
CVE-2022-1223,CWE-863,phpipam/phpipam,f6a49fd9f93b7d7e0a4fbf1d35338502eed35953,272cbea7c008cd9b39fd9be065ef5e78fff95be9,Web App
CVE-2022-1224,CWE-285,phpipam/phpipam,f6a49fd9f93b7d7e0a4fbf1d35338502eed35953,272cbea7c008cd9b39fd9be065ef5e78fff95be9,Web App
CVE-2022-1225,CWE-266,phpipam/phpipam,f6a49fd9f93b7d7e0a4fbf1d35338502eed35953,272cbea7c008cd9b39fd9be065ef5e78fff95be9,Web App
CVE-2022-1226,CWE-79,phpipam/phpipam,50e36b9e4fff5eaa51dc6e42bc684748da378002,63af25f7d171bb0a9610b90bca2068d5e3e9d760,Web App
CVE-2022-1339,CWE-89,pimcore/pimcore,adae3be64427466bf0df15ceaea2ac30da93752c,809851a8c18a137b7a1cdfd0296a941d9d75b515,Framework
CVE-2022-1429,CWE-89,pimcore/pimcore,523a735ab94f004459b84ffdfd3db784586bbd82,f29d3b2f305865c6e9884c460fb35bcf21bcf29f,Framework
CVE-2022-1453,CWE-89,davidfcarr/rsvpmaker,bfb189f49af7ab0d34499a2da772e3266f72167d,f402f4a7153e1646f4eb1d256a2dafe349fc4301,Framework Plugin
CVE-2022-21643,CWE-89,Aaron-Junker/USOC,21e8bfd7a9ab0b7f9344a7a3a7c32a7cdd5a0b69,06217c66c8f9b114726b21633eabcd88ac9034aa,Web App
CVE-2022-21644,CWE-89,Aaron-Junker/USOC,06217c66c8f9b114726b21633eabcd88ac9034aa,9b65bd08c2ef0c4c6bede3cd5d295b0f77101b0e,Web App
CVE-2022-21647,CWE-502,codeigniter4/CodeIgniter4,ce95ed5765256e2f09f3513e7d42790e0d6948f5,bfa226259c8e6c4838eeaabf67afde7537fd9f01,Framework
CVE-2022-21648,CWE-79,nette/latte,9e1b4f7d70f7a9c3fa6753ffa7d7e450a3d4abb0,a69d0b9598652438b5754ae5c1abc217d5003d98,Library
CVE-2022-21661,CWE-89,WordPress/wordpress-develop,17efac8c8ec64555eff5cf51a3eff81e06317214,dcaa0934c06d58a4c9425bfdc37fa03d15395b76,Web App
CVE-2022-21664,CWE-89,WordPress/wordpress-develop,c09ccfbc547d75b392dbccc1ef0b4442ccd3c957,17efac8c8ec64555eff5cf51a3eff81e06317214,Web App
CVE-2022-21666,CWE-89,Aaron-Junker/USOC,c331d26aaab41a7e9e8c1c1a990132dca9d01e10,1be52f38162dc0a5dec386cab26cbf454371f833,Web App
CVE-2022-21705,CWE-74,octobercms/library,c393c5ce9ca2c5acc3ed6c9bb0dab5ffd61965fe,8f06437ab772b48dd7ea7079c293f436438f867d,Library
CVE-2022-21715,CWE-79,codeigniter4/CodeIgniter4,70d881cf5322b7c32e69516aebd2273ac6a1e8dd,99e0797d0aac396733e5ed6999a6afd71708adcd,Framework
CVE-2022-23475,CWE-79,lirantal/daloradius,ec3b4a419e20540cf28ce60e48998b893e3f1dea,eb3dd136262b3a3959dc4f9f6796698fad978f67,Web App
CVE-2022-23556,CWE-345,codeigniter4/CodeIgniter4,5ca8c99b2db09a2a08a013836628028ddc984659,c946f2c26e9616035f67eac4547064c9d8399a6a,Framework
CVE-2022-23601,CWE-352,symfony/symfony,f0ffb775febdf07e57117aabadac96fa37857f50,224eb7dd068024e540540e7b1abd9c71988d1fe8,Framework
CVE-2022-23614,CWE-74,twigphp/Twig,22b9dc3c03ee66d7e21d9ed2ca76052b134cb9e9,e056e6385f6ab3a4edc98975242291ca789166c7,Library
CVE-2022-23626,CWE-20,m1k1o/blog,6f5e59f1401c4a3cf2e518aa85b231ea14e8a2ef,5e1a72f22e7a85ab1f8628abfc94777d1f741df6,Web App
CVE-2022-23638,CWE-79,darylldoyle/svg-sanitizer,17e12ba9c2881caa6b167d0fbea555c11207fbb0,307b42066fb0b76b5119f5e1f0826e18fefabe95,Library
CVE-2022-23655,CWE-347,octobercms/october,e3b455ad587282f0fbcb7763c6d9c3d000ca1e6a,e6867a5eb69f5c723adb33b6ca97fcda99634446,Web App
CVE-2022-24707,CWE-89,anuko/timetracker,0e2d6563e2d969209c502a1eae4ddd8e87b73299,992bcdd2f13da3ffa7161bbb9ed7c7d118e9297a,Web App
CVE-2022-24708,CWE-79,anuko/timetracker,6aaad31630500d13b6c8459daa9f406fd5eb4330,bb7d08fa61a40369e8eeb07e476ec0a674e2f092,Web App
CVE-2022-24711,CWE-20,codeigniter4/CodeIgniter4,202f41ad522ba1d414b9d9c35aba1cb0c156b781,e149231b2819cf0a8cfa452e1960ec9bd2052bb7,Framework
CVE-2022-24734,CWE-94,mybb/mybb,92012b9831b330714b9f9b4646a98784113489c1,89ba6fd39fca4ede328f69deca9aba7b57f2c5d1,Web App
CVE-2022-24746,CWE-79,shopware/platform,651598a61073cbe59368e311817bdc6e7fb349c6,47b4b094c13f62db860be2f431138bb45c0bd0b6,Web App
CVE-2022-24747,CWE-200,shopware/platform,d51863148f32306aafdbc7f9f48887c69fce206f,cb53ad9b3a534f538c794cc5203bd4d67719bbf5,Web App
CVE-2022-24748,CWE-287,shopware/core,329e4d7e028dd8081496cf8bd3acc822000b0ec0,2c23a54172c6323bbfef4054d615a131d80fd296,Framework
CVE-2022-24752,CWE-89,Sylius/SyliusGridBundle,73d0791d0575f955e830a3da4c3345f420d2f784,789ab3ae9efe22a4af7174702c2621e20fffb45b,Framework Plugin
CVE-2022-24800,CWE-362,octobercms/library,fe569f3babf3f593be2b1e0a4ae0283506127a83,95ce496038c104571362c92418783b81889a8b9d,Library
CVE-2022-24828,CWE-20,composer/composer,2c40c53637c5c7e43fff7c09d3d324d632734709,915b97fc398f9e5f230540c1cf59680af48580c9,CLI App
CVE-2022-24871,CWE-918,shopware/platform,083765e2d64a00315050c4891800c9e98ba0c77c,ed56bf120b629e6301d89619bccf0edb802f49f2,Web App
CVE-2022-24872,CWE-732,shopware/platform,083765e2d64a00315050c4891800c9e98ba0c77c,ed56bf120b629e6301d89619bccf0edb802f49f2,Web App
CVE-2022-24894,CWE-285,symfony/symfony,d2f6322af9444ac5cd1ef3ac6f280dbef7f9d1fb,ce4a1a94cdb2487e5310ca487de4cb104940203e,Framework
CVE-2022-24895,CWE-384,symfony/security-bundle,076fd2088ada33d760758d98ff07ddedbf567946,d2a6bf4aeb75e75d3faacf9bec286e0de58394b6,Framework Plugin
CVE-2022-29221,CWE-94,smarty-php/smarty,64ad6442ca1da31cefdab5c9874262b702cccddd,3f97b7352e9c59b4b7460908a709de954e54862e,Library
CVE-2022-29248,CWE-200,guzzle/guzzle,74a8602c6faec9ef74b7a9391ac82c5e65b1cdab,b720a2d0ff4a135ee0ef542082b2b979ff1f1d14,Library
CVE-2022-29254,CWE-436,silverstripe/silverstripe-omnipay,7dee9a1e0a5f54c2dc06e018cff3d9a19044e01b,129076add1125fd68751badf508f8b6656908517,Framework Plugin
CVE-2022-2941,CWE-79,lesterchan/wp-useronline,59c76b20e4e27489f93dee4ef1254d6204e08b3c,16039a8ce9f5142d63a481d3d67ec3fd3e61618c,Framework Plugin
CVE-2022-29450,CWE-352,oliverschloebe/admin-management-xtended,f94732d222414f10ce015e95b5c7c9fba13a8a20,33410f8975b0eac503ed3c3cec43200da5b49e1f,Framework Plugin
CVE-2022-31042,CWE-200,guzzle/guzzle,e3ff079b22820c2029d4c2a87796b6a0b8716ad8,74a8602c6faec9ef74b7a9391ac82c5e65b1cdab,Library
CVE-2022-31043,CWE-200,guzzle/guzzle,e3ff079b22820c2029d4c2a87796b6a0b8716ad8,74a8602c6faec9ef74b7a9391ac82c5e65b1cdab,Library
CVE-2022-31082,CWE-89,glpi-project/glpi-inventory-plugin,0b805ca6fb2a0f9bde4af29fca4f703fdfbd8f66,f2225dbbce6d7a00aff2a5c7abef20d73952614e,Framework Plugin
CVE-2022-31085,CWE-311,LDAPAccountManager/lam,f1d5d04952f39a1b4ea203d3964fa88e1429dfd4,8384f77515acc5542a053fe03af1715058ab5d7a,Web App
CVE-2022-31086,CWE-74,LDAPAccountManager/lam,f1d5d04952f39a1b4ea203d3964fa88e1429dfd4,8384f77515acc5542a053fe03af1715058ab5d7a,Web App
CVE-2022-31087,CWE-74,LDAPAccountManager/lam,f1d5d04952f39a1b4ea203d3964fa88e1429dfd4,8384f77515acc5542a053fe03af1715058ab5d7a,Web App
CVE-2022-31090,CWE-200,guzzle/guzzle,1dd98b0564cb3f6bd16ce683cb755f94c10fbd82,8d2ce4ed2e29c39be53e39701fa6641d0f125441,Library
CVE-2022-31091,CWE-200,guzzle/guzzle,1dd98b0564cb3f6bd16ce683cb755f94c10fbd82,8d2ce4ed2e29c39be53e39701fa6641d0f125441,Library
CVE-2022-31109,CWE-444,laminas/laminas-diactoros,25b11d422c2e5dad868f68619888763b30f91e2d,d1bc565b23c2040fafde398a8a5db083c47928c0,Library
CVE-2022-31181,CWE-89,PrestaShop/PrestaShop,b6d96e7c2a4e35a44e96ffbcdfd34439b56af804,dc8dc1faef7185ad30fc8dcb0653524d9bfb7c82,Web App
CVE-2022-3152,CWE-620,phpfusion/phpfusion,57c96d4a0c00e8e1e25100087654688123c6e991,2f9a2014aef0d218c1cfecf88b9bd0a7eee40a0e,Web App
CVE-2022-31888,CWE-384,osTicket/osTicket,85a76f403a3a116176d0798f39a4c430181d8364,01a378f6400f013a5deda86dd2cb82d7ec3ffad8,Web App
CVE-2022-31889,CWE-79,osTicket/osTicket-plugins,047a1c3ae4f12f8952bbdad8143d5b74fdac14b1,0b59afbd2d4ccd0522552198a9aaf1ec05b5071e,Framework Plugin
CVE-2022-31890,CWE-89,osTicket/osTicket-plugins,0b59afbd2d4ccd0522552198a9aaf1ec05b5071e,8b33116282ccde90a30e501331c2428d82679ce1,Framework Plugin
CVE-2022-35946,CWE-89,glpi-project/glpi,f542ec8378afbd8038aeca5975b15eca3f0574c8,5f5c60280b0577392d722662461638b961f27422,Web App
CVE-2022-36020,CWE-79,TYPO3/html-sanitizer,60bfdc7f9b394d0236e16ee4cea8372a7defa493,aac22d2bed04f0356a3743a766068391490b3be1,Library
CVE-2022-36032,CWE-565,reactphp/http,663c9a3b77b71463fa7fcb76a6676ffd16979dd6,b5a66a4faa77f8e8ab0094566501b9f40cb5079e,Library
CVE-2022-3608,CWE-79,thorsten/phpmyfaq,37123edd50f854bd141e6fbe65221af2d5cf2677,ac3d7e019700feaaeb12ae38490594a0d4817487,Web App
CVE-2022-36104,CWE-770,TYPO3/typo3,179dd7cd78947081d573fee2050e197faa556f13,052e4f6d9bfdfefa0013c1ec5b7a7126493a6e00,Web App
CVE-2022-36105,CWE-203,TYPO3/typo3,f8b83ce15d4ea275a5a5e564e5d324242f7937b6,179dd7cd78947081d573fee2050e197faa556f13,Web App
CVE-2022-36106,CWE-287,TYPO3/typo3,56af2bd3a432156c30af9be71c9d6f7ef3a6159a,f8b83ce15d4ea275a5a5e564e5d324242f7937b6,Web App
CVE-2022-36107,CWE-79,TYPO3/typo3,bd58d2ff2eeef89e63ef754a2389597d22622a39,56af2bd3a432156c30af9be71c9d6f7ef3a6159a,Web App
CVE-2022-36108,CWE-79,TYPO3/typo3,6863f73818c36b0b88c677ba533765c8074907b4,bd58d2ff2eeef89e63ef754a2389597d22622a39,Web App
CVE-2022-3708,CWE-918,GoogleForCreators/web-stories-wp,3ad2099f95155d658624ffac2e34ce0da739e34b,7f3af11a2fc2bc0e35733d1e79462f39918b2101,Framework Plugin
CVE-2022-3754,CWE-521,thorsten/phpmyfaq,d7a87d2646287828c70401ca8976ef531fbc77ea,3e5c4737e1dec7e804b5fea75a165cc9edaac469,Web App
CVE-2022-3765,CWE-79,thorsten/phpmyfaq,372428d02a08e90b3a253ba5c506cda84581a5af,ec1e48ce63709cd0a948b500e42f69b597b1231a,Web App
CVE-2022-3766,CWE-79,thorsten/phpmyfaq,c7904f2236c6c0dd64c2226b90c30af0f7e5a72d,372428d02a08e90b3a253ba5c506cda84581a5af,Web App
CVE-2022-3827,CWE-89,centreon/centreon,293b10628f7d9f83c6c82c78cf637cbe9b907369,b5621438307559388a2123d770353720c677d1cd,Web App
CVE-2022-3845,CWE-79,phpipam/phpipam,22c797c3583001211fe7d31bccd3f1d4aeeb3bbc,5852574fe3bd9695638c55790127c7c2a7bcd858,Web App
CVE-2022-39261,CWE-22,twigphp/Twig,35f3035c5deb0041da7b84daf02dea074ddc7a0b,ae39480f010ef88adc7938503c9b02d3baf2f3b3,Library
CVE-2022-39265,CWE-74,mybb/mybb,0cd318136a10b029bb5c8a8f6dddf39d87519797,57f80ec84016401d8e103217c7da370c6e15f62b,Web App
CVE-2022-39291,CWE-20,ZoneMinder/zoneminder,34ffd92bf123070cab6c83ad4cfe6297dd0ed0b4,cb3fc5907da21a5111ae54128a5d0b49ae755e9b,Web App
CVE-2022-39297,CWE-502,melisplatform/melis-cms,d124b2474699a679a24ec52620cadceb3d4cec11,b2aecbba710f179e6ced7df9f33c36dcb54f5c72,Framework Plugin
CVE-2022-39298,CWE-502,melisplatform/melis-front,89ae612d5f1f7aa2fb621ee8de27dffe1feb851e,533764fe5474df8d2610e8e55abdff90b21640e6,Framework Plugin
CVE-2022-3963,CWE-79,gnuboard/gnuboard5,ba062ca5b62809106d5a2f7df942ffcb44ecb5a9,34774f0fc3af1903bf78a96181fd94499a51f809,Web App
CVE-2022-3966,CWE-22,ultimatemember/ultimatemember,e1bc94c1100f02a129721ba4be5fbc44c3d78ec4,14dc36b813b8e697c7f2d99f9e3bcd7b2202f05e,Framework Plugin
CVE-2022-3968,CWE-79,emlog/emlog,5bf7a79826e0ea09bcc8a21f69a0c74107761a02,0fdd68cf053823763903760fde25f1341fc4a4ea,Web App
CVE-2022-3975,CWE-79,nukeviet/nukeviet,0b3197fad950bb3383e83039a8ee4c9509b3ce02,f5d5bd1854d131dcedc45fba0f38c775b7c0e423,Web App
CVE-2022-3979,CWE-704,NagVis/nagvis,7574fd8a2903282c2e0d1feef5c4876763db21d5,7d60f92fe2fd337c8c83b1518dcb4acfb5e224f9,Framework Plugin
CVE-2022-4006,CWE-307,wbce/wbce_cms,d394ba39a7bfeb31eda797b6195fd90ef74b2e75,73200435350189d303186438d8577846e8ab8898,Web App
CVE-2022-40704,CWE-79,phoronix-test-suite/phoronix-test-suite,d3880d9d3ba795138444da83f1153c3c3ac27640,2160259aa36e931303805b4ac5d52c2b388fb23d,CLI App
CVE-2022-4136,CWE-749,qmpaas/leadshop,f27e9ca5c93eaadda1097396b65c234b16186d67,42de4233357671b96b18f8c8b2f1d7a74a809755,Web App
CVE-2022-4207,CWE-79,MrOxizen/image-hover-effects-ultimate,4ba784e1a2a0cf02e8b8cbe3db7323735d7dedc9,29475f6c66a65d4d65d83480d6f83177601ba0dc,Library
CVE-2022-43279,CWE-94,LimeSurvey/LimeSurvey,42920389f99cdd25449eb7ace57f24417e83b692,22a547c3f9af7c72f9600edeff1a2c2260c0ac22,Web App
CVE-2022-4397,CWE-863,morontt/zend-blog-number-2,36b2d4abe20a6245e4f8df7a4b14e130b24d429d,589dc007100f164d06af71c450e7c53cbffda8ec,Web App
CVE-2022-4407,CWE-79,thorsten/phpmyfaq,1d73af34bf42764f9f9491c7ba5e9495d70e3ca5,e2ea332a2b5e798f2c39203b2489a2dabe831751,Web App
CVE-2022-4408,CWE-79,thorsten/phpmyfaq,e2ea332a2b5e798f2c39203b2489a2dabe831751,c16cc2bbe2687f75aa1204b804483091fae43cba,Web App
CVE-2022-4421,CWE-79,rathena/FluxCP,8a39b2b2bf28353b3503ff1421862393db15aa7e,f49b55492ff325df87e2abe8b01789597540c892,Unknown
CVE-2022-4446,CWE-98,tsolucio/corebos,8035e725ecb397348bd50545e90975b699e4f9f2,95595213c2d5685fb0c47f47714c91f2237b859a,Web App
CVE-2022-4455,CWE-79,sproctor/php-calendar,a2941109b42201c19733127ced763e270a357809,c7bfcb972ce49aa0a46e0434aedacd72f4aeba4e,Library
CVE-2022-4514,CWE-79,OpencachingDeutschland/oc-server3,4bdd6a0e7b7760cea03b91812cbb80d7b16e3b5f,9532e2f685e46d7c5c4b38ccdfcb75dd505a6b68,Web App
CVE-2022-4524,CWE-79,roots/soil,0c9151e00ab047da253e5cdbfccb204dd423269d,fb58ad9c2597b0f91b4cc3c56383236bc2bf8341,Framework Plugin
CVE-2022-4559,CWE-79,inex/IXP-Manager,bc9b14c6f70cccdb89b559e8bc3a7318bfe9c243,bc8ba65fa227e5ef14eb4140080be9f13cb3b765,Web App
CVE-2022-4564,CWE-352,ucfopen/Materia,af259115d2e8f17068e61902151ee8a9dbac397b,c779be9c05a68862d60ddf6c2ba9e21640a5b9e1,Web App
CVE-2022-4592,CWE-89,luckyshot/CRMx,8c62d274986137d6a1d06958a6f75c3553f45f8f,e5585639df45be373d120a57d83ef2891bbfe539,Web App
CVE-2022-4604,CWE-352,khromov/wp-english-wp-admin,ad4ba171c974c65c3456e7c6228f59f40783b33d,94094e0a414c786d55f4f7556b221ef4d40e3f3e,Framework Plugin
CVE-2022-4606,CWE-98,flatpressblog/flatpress,c30d52b28483e1e512d0d81758d4c149f02b4068,8bdb37448fbf1d64e84d7215fce044965b7f3759,Web App
CVE-2022-46169,CWE-74,Cacti/cacti,7f0e16312dd5ce20f93744ef8b9c3b0f1ece2216,f60455f24a8bececefb9d4acbcebcaed666e8b4e,Web App
CVE-2022-46170,CWE-287,codeigniter4/CodeIgniter4,f9fb6574fbeb5a4aa63f7ea87296523e10db9328,bd3343a0eee8d999369d6dee7c21df0a3d50ee20,Framework
CVE-2022-4631,CWE-79,lesterchan/wp-ban,22b925449c84faa9b7496abe4f8f5661cb5eb3bf,3922e5c7310deca55c95a0bff8e3143e2b13d2fe,Framework Plugin
CVE-2022-4633,CWE-352,airani/wp-auto-upload,895770ee93887ec78429c78ffdfb865bee6f9436,41e568a7ca69adfe8a9b7b6487db5bda2b13af35,Framework Plugin
CVE-2022-46945,CWE-22,NagVis/nagvis,71aba7f46f79d846e1df037f165d206a2cd1d22a,7574fd8a2903282c2e0d1feef5c4876763db21d5,Framework Plugin
CVE-2022-4748,CWE-22,flatpressblog/flatpress,5d5c7f6d8f072d14926fc2c3a97cdd763802f170,3cc223dec5260e533a84b5cf5780d3a4fbf21241,Web App
CVE-2022-4755,CWE-79,flatpressblog/flatpress,d3f329496536dc99f9707f2f295d571d65a496f5,e53acdeef36b96bc1b923ed5ab11296dae7b0dd8,Web App
CVE-2022-4820,CWE-79,flatpressblog/flatpress,229752b51025e678370298284d42f8ebb231f67f,91857ec8008c4aa9bc02477d58cc3762645e6048,Web App
CVE-2022-4821,CWE-79,flatpressblog/flatpress,3cc223dec5260e533a84b5cf5780d3a4fbf21241,d3f329496536dc99f9707f2f295d571d65a496f5,Web App
CVE-2022-4822,CWE-79,flatpressblog/flatpress,5f23b4c2eac294cc0ba5e541f83a6f8a26f9fed1,2e7cac5c035d37bc3ea1321266026009e966109b,Web App
CVE-2022-4871,CWE-89,ummmmm/nflpick-em.com,dd77a35942f527ea0beef5e0ec62b92e8b93211e,1612e24b22b7696d97e43d114e5a095f54fec4db,Web App
CVE-2022-4876,CWE-79,kaltura/mwEmbed,13b8812ebc8c9fa034eed91ab35ba8423a528c0b,0afca97d2098524be4d30034e3ad38702bcd1fc5,Library
CVE-2022-4889,CWE-89,visegripped/stracker,63e1b040373ee5b6c7d1e165ecf5ae1603d29e0a,b662ea097fe0b40f2085f7e18c42a7c8901846e5,Web App
CVE-2022-4892,CWE-79,andrzuk/MyCMS,d64fcba4882a50e21cdbec3eb4a080cb694d26ee,37bfb4e6c78d4cc8bfa652e73eb14d99f43f667a,Web App
CVE-2022-4905,CWE-79,udx/wp-stateless,6aee7ae0b0beeb2232ce6e1c82aa7e2041ae151a,4d2de93eaa56f92d0f4564778dde25fe4bd6e593,Framework Plugin
CVE-2022-4933,CWE-89,ATM-Consulting/dolibarr_module_quicksupplierprice,ccad1e4282b0e393a32fcc852e82ec0e0af5446f,9304ff45f0866a2a84196e844ae39c90eb70735d,Framework Plugin
CVE-2022-4957,CWE-79,librespeed/speedtest,a85f2c086f3449dffa8fe2edb5e2ef3ee72dc0e9,4234f5fad38be8955a2f88998e5453864c005246,Web App
CVE-2023-0306,CWE-79,thorsten/phpmyfaq,1815daef61c432bb73b9dca43f03d140c94ef0c5,cd65a963c2e9af920ae1762df13fff860aaabdfe,Web App
CVE-2023-0307,CWE-521,thorsten/phpmyfaq,8beed2fca5b0b82c6ba866d0ffd286d0c1fbf596,810ee26d25c3d97664532861863099952f0e9a1f,Web App
CVE-2023-0308,CWE-79,thorsten/phpmyfaq,810ee26d25c3d97664532861863099952f0e9a1f,53099a9bcc928f5f6f7cce111c04b79a72a04142,Web App
